Rehabber,Age,AgeCode,Diagnosis,DiagnosisCode,Disposition,DisCode,SkywayCode
SOS,Immature,1,Discarded Carcass,1,Died,1,0
SOS,Immature,1,Discarded Carcass,1,Died,1,0
SOS,Immature,1,Discarded Carcass,1,Died,1,0
SOS,Immature,1,Discarded Carcass,1,Died,1,0
SOS,Immature,1,Discarded Carcass,1,Died,1,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SOS,Immature,1,Discarded Carcass,1,Released,3,0
SOS,Immature,1,Discarded Carcass,1,Released,3,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SOS,Immature,1,Discarded Carcass,1,Released,3,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SOS,Immature,1,Discarded Carcass,1,Released,3,0
SSS,Immature,1,Discarded Carcass,1,Released,3,0
SOS,Immature,1,Entrapment/Netting/Other,1,Died,1,0
SSS,Immature,1,Entrapment/Netting/Other,1,Released,3,0
SOS,Immature,1,Entrapment/Netting/Other,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,Died,1,0
SSS,Immature,1,Fishing Related,1,Died,1,0
SOS,Immature,1,Fishing Related,1,NA,NA,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SOS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
SSS,Immature,1,Fishing Related,1,Released,3,0
